71,6; 3,14; -1,99323e-16; 
71,7; 3,14; -1,80191e-16; 
71,8; 3,14; -1,62896e-16; 
71,9; 3,14; -1,47261e-16; 
72; 3,14; -1,33126e-16; 
72,1; 3,14; -1,20349e-16; 
72,2; 3,14; -1,08797e-16; 
72,3; 3,14; -9,83546e-17; 
72,4; 3,14; -8,89143e-17; 
72,5; 3,14; -8,03801e-17; 
72,6; 3,14; -7,2665e-17; 
72,7; 3,14; -6,56904e-17; 
72,8; 3,14; -5,93853e-17; 
72,9; 3,14; -5,36854e-17; 
73; 3,14; -4,85325e-17; 
73,1; 3,14; -4,38742e-17; 
73,2; 3,14; -3,96631e-17; 
73,3; 3,14; -3,58561e-17; 
73,4; 3,14; -3,24146e-17; 
73,5; 3,14; -2,93033e-17; 
73,6; 3,14; -2,64907e-17; 
73,7; 3,14; -2,39481e-17; 
73,8; 3,14; -2,16495e-17; 
73,9; 3,14; -1,95715e-17; 
74; 3,14; -1,7693e-17; 
74,1; 3,14; -1,59948e-17; 
74,2; 3,14; -1,44596e-17; 
74,3; 3,14; -1,30717e-17; 
74,4; 3,14; -1,1817e-17; 
74,5; 3,14; -1,06828e-17; 
74,6; 3,14; -9,65745e-18; 
74,7; 3,14; -8,73051e-18; 
74,8; 3,14; -7,89253e-18; 
74,9; 3,14; -7,13499e-18; 
75; 3,14; -6,45015e-18; 
75,1; 3,14; -5,83105e-18; 
75,2; 3,14; -5,27137e-18; 
75,3; 3,14; -4,76541e-18; 
75,4; 3,14; -4,30802e-18; 
75,5; 3,14; -3,89452e-18; 
75,6; 3,14; -3,52072e-18; 
75,7; 3,14; -3,18279e-18; 
75,8; 3,14; -2,8773e-18; 
75,9; 3,14; -2,60113e-18; 
76; 3,14; -2,35147e-18; 
76,1; 3,14; -2,12577e-18; 
76,2; 3,14; -1,92173e-18; 
76,3; 3,14; -1,73728e-18; 
76,4; 3,14; -1,57053e-18; 
76,5; 3,14; -1,41979e-18; 
76,6; 3,14; -1,28351e-18; 
76,7; 3,14; -1,16032e-18; 
76,8; 3,14; -1,04895e-18; 
76,9; 3,14; -9,48266e-19; 
77; 3,14; -8,57249e-19; 
77,1; 3,14; -7,74969e-19; 
77,2; 3,14; -7,00585e-19; 
77,3; 3,14; -6,33341e-19; 
77,4; 3,14; -5,72552e-19; 
77,5; 3,14; -5,17597e-19; 
77,6; 3,14; -4,67917e-19; 
77,7; 3,14; -4,23005e-19; 
77,8; 3,14; -3,82404e-19; 
77,9; 3,14; -3,457e-19; 
78; 3,14; -3,12519e-19; 
78,1; 3,14; -2,82522e-19; 
78,2; 3,14; -2,55405e-19; 
78,3; 3,14; -2,30891e-19; 
78,4; 3,14; -2,08729e-19; 
78,5; 3,14; -1,88695e-19; 
78,6; 3,14; -1,70583e-19; 
78,7; 3,14; -1,5421e-19; 
78,8; 3,14; -1,39409e-19; 
78,9; 3,14; -1,26028e-19; 
79; 3,14; -1,13932e-19; 
79,1; 3,14; -1,02996e-19; 
79,2; 3,14; -9,31104e-20; 
79,3; 3,14; -8,41734e-20; 
79,4; 3,14; -7,60943e-20; 
79,5; 3,14; -6,87905e-20; 
79,6; 3,14; -6,21879e-20; 
79,7; 3,14; -5,62189e-20; 
79,8; 3,14; -5,08229e-20; 
79,9; 3,14; -4,59448e-20; 
80; 3,14; -4,15349e-20; 
80,1; 3,14; -3,75483e-20; 
80,2; 3,14; -3,39443e-20; 
80,3; 3,14; -3,06862e-20; 
80,4; 3,14; -2,77409e-20; 
80,5; 3,14; -2,50783e-20; 
80,6; 3,14; -2,26712e-20; 
80,7; 3,14; -2,04952e-20; 
80,8; 3,14; -1,8528e-20; 
80,9; 3,14; -1,67496e-20; 
81; 3,14; -1,51419e-20; 
81,1; 3,14; -1,36886e-20; 
81,2; 3,14; -1,23747e-20; 
81,3; 3,14; -1,1187e-20; 
81,4; 3,14; -1,01132e-20; 
81,5; 3,14; -9,14252e-21; 
81,6; 3,14; -8,265e-21; 
81,7; 3,14; -7,47171e-21; 
81,8; 3,14; -6,75455e-21; 
81,9; 3,14; -6,10623e-21; 
82; 3,14; -5,52014e-21; 
82,1; 3,14; -4,99031e-21; 
82,2; 3,14; -4,51132e-21; 
82,3; 3,14; -4,07832e-21; 
82,4; 3,14; -3,68687e-21; 
82,5; 3,14; -3,33299e-21; 
82,6; 3,14; -3,01309e-21; 
82,7; 3,14; -2,72388e-21; 
82,8; 3,14; -2,46244e-21; 
82,9; 3,14; -2,22609e-21; 
83; 3,14; -2,01242e-21; 
83,1; 3,14; -1,81926e-21; 
83,2; 3,14; -1,64465e-21; 
83,3; 3,14; -1,48679e-21; 
83,4; 3,14; -1,34408e-21; 
83,5; 3,14; -1,21508e-21; 
83,6; 3,14; -1,09845e-21; 
83,7; 3,14; -9,93018e-22; 
83,8; 3,14; -8,97705e-22; 
83,9; 3,14; -8,11541e-22; 
84; 3,14; -7,33648e-22; 
84,1; 3,14; -6,6323e-22; 
84,2; 3,14; -5,99572e-22; 
84,3; 3,14; -5,42024e-22; 
84,4; 3,14; -4,89999e-22; 
84,5; 3,14; -4,42968e-22; 
84,6; 3,14; -4,0045e-22; 
84,7; 3,14; -3,62014e-22; 
84,8; 3,14; -3,27267e-22; 
84,9; 3,14; -2,95855e-22; 
85; 3,14; -2,67458e-22; 
85,1; 3,14; -2,41787e-22; 
85,2; 3,14; -2,1858e-22; 
85,3; 3,14; -1,976e-22; 
85,4; 3,14; -1,78634e-22; 
85,5; 3,14; -1,61488e-22; 
85,6; 3,14; -1,45988e-22; 
85,7; 3,14; -1,31976e-22; 
85,8; 3,14; -1,19308e-22; 
85,9; 3,14; -1,07857e-22; 
86; 3,14; -9,75045e-23; 
86,1; 3,14; -8,81458e-23; 
86,2; 3,14; -7,96854e-23; 
86,3; 3,14; -7,2037e-23; 
86,4; 3,14; -6,51227e-23; 
86,5; 3,14; -5,8872e-23; 
86,6; 3,14; -5,32214e-23; 
86,7; 3,14; -4,8113e-23; 
86,8; 3,14; -4,3495e-23; 
86,9; 3,14; -3,93203e-23; 
87; 3,14; -3,55462e-23; 
87,1; 3,14; -3,21344e-23; 
87,2; 3,14; -2,90501e-23; 
87,3; 3,14; -2,62618e-23; 
87,4; 3,14; -2,37411e-23; 
87,5; 3,14; -2,14624e-23; 
87,6; 3,14; -1,94024e-23; 
87,7; 3,14; -1,75401e-23; 
87,8; 3,14; -1,58565e-23; 
87,9; 3,14; -1,43346e-23; 
88; 3,14; -1,29587e-23; 
88,1; 3,14; -1,17149e-23; 
88,2; 3,14; -1,05905e-23; 
88,3; 3,14; -9,57398e-24; 
88,4; 3,14; -8,65505e-24; 
88,5; 3,14; -7,82432e-24; 
88,6; 3,14; -7,07332e-24; 
88,7; 3,14; -6,3944e-24; 
88,8; 3,14; -5,78065e-24; 
88,9; 3,14; -5,22581e-24; 
89; 3,14; -4,72423e-24; 
89,1; 3,14; -4,27078e-24; 
89,2; 3,14; -3,86086e-24; 
89,3; 3,14; -3,49029e-24; 
89,4; 3,14; -3,15528e-24; 
89,5; 3,14; -2,85243e-24; 
89,6; 3,14; -2,57865e-24; 
89,7; 3,14; -2,33114e-24; 
89,8; 3,14; -2,10739e-24; 
89,9; 3,14; -1,90512e-24; 
90; 3,14; -1,72226e-24; 
90,1; 3,14; -1,55696e-24; 
90,2; 3,14; -1,40751e-24; 
90,3; 3,14; -1,27242e-24; 
90,4; 3,14; -1,15029e-24; 
90,5; 3,14; -1,03988e-24; 
90,6; 3,14; -9,40071e-25; 
90,7; 3,14; -8,4984e-25; 
90,8; 3,14; -7,68271e-25; 
90,9; 3,14; -6,9453e-25; 
91; 3,14; -6,27867e-25; 
91,1; 3,14; -5,67603e-25; 
91,2; 3,14; -5,13123e-25; 
91,3; 3,14; -4,63872e-25; 
91,4; 3,14; -4,19349e-25; 
91,5; 3,14; -3,79099e-25; 
91,6; 3,14; -3,42712e-25; 
91,7; 3,14; -3,09817e-25; 
91,8; 3,14; -2,8008e-25; 
91,9; 3,14; -2,53198e-25; 
92; 3,14; -2,28895e-25; 
92,1; 3,14; -2,06925e-25; 
92,2; 3,14; -1,87064e-25; 
92,3; 3,14; -1,69109e-25; 
92,4; 3,14; -1,52878e-25; 
92,5; 3,14; -1,38204e-25; 
92,6; 3,14; -1,24939e-25; 
92,7; 3,14; -1,12947e-25; 
92,8; 3,14; -1,02106e-25; 
92,9; 3,14; -9,23056e-26; 
93; 3,14; -8,34459e-26; 
93,1; 3,14; -7,54366e-26; 
93,2; 3,14; -6,8196e-26; 
93,3; 3,14; -6,16504e-26; 
93,4; 3,14; -5,5733e-26; 
93,5; 3,14; -5,03836e-26; 
93,6; 3,14; -4,55477e-26; 
93,7; 3,14; -4,11759e-26; 
93,8; 3,14; -3,72237e-26; 
93,9; 3,14; -3,36509e-26; 
94; 3,14; -3,0421e-26; 
94,1; 3,14; -2,75011e-26; 
94,2; 3,14; -2,48615e-26; 
94,3; 3,14; -2,24752e-26; 
94,4; 3,14; -2,0318e-26; 
94,5; 3,14; -1,83678e-26; 
94,6; 3,14; -1,66048e-26; 
94,7; 3,14; -1,50111e-26; 
94,8; 3,14; -1,35703e-26; 
94,9; 3,14; -1,22678e-26; 
95; 3,14; -1,10903e-26; 
95,1; 3,14; -1,00258e-26; 
95,2; 3,14; -9,0635e-27; 
95,3; 3,14; -8,19357e-27; 
95,4; 3,14; -7,40713e-27; 
95,5; 3,14; -6,69617e-27; 
95,6; 3,14; -6,05346e-27; 
95,7; 3,14; -5,47243e-27; 
95,8; 3,14; -4,94718e-27; 
95,9; 3,14; -4,47233e-27; 
96; 3,14; -4,04307e-27; 
96,1; 3,14; -3,655e-27; 
96,2; 3,14; -3,30419e-27; 
96,3; 3,14; -2,98704e-27; 
96,4; 3,14; -2,70034e-27; 
96,5; 3,14; -2,44115e-27; 
96,6; 3,14; -2,20685e-27; 
96,7; 3,14; -1,99503e-27; 
96,8; 3,14; -1,80354e-27; 
96,9; 3,14; -1,63043e-27; 
97; 3,14; -1,47394e-27; 
97,1; 3,14; -1,33247e-27; 
97,2; 3,14; -1,20457e-27; 
97,3; 3,14; -1,08896e-27; 
97,4; 3,14; -9,84435e-28; 
97,5; 3,14; -8,89947e-28; 
97,6; 3,14; -8,04527e-28; 
97,7; 3,14; -7,27307e-28; 
97,8; 3,14; -6,57498e-28; 
97,9; 3,14; -5,9439e-28; 
98; 3,14; -5,37339e-28; 
98,1; 3,14; -4,85764e-28; 
98,2; 3,14; -4,39139e-28; 
98,3; 3,14; -3,96989e-28; 
98,4; 3,14; -3,58885e-28; 
98,5; 3,14; -3,24439e-28; 
98,6; 3,14; -2,93298e-28; 
98,7; 3,14; -2,65147e-28; 
98,8; 3,14; -2,39697e-28; 
98,9; 3,14; -2,16691e-28; 
99; 3,14; -1,95892e-28; 
99,1; 3,14; -1,7709e-28; 
99,2; 3,14; -1,60092e-28; 
99,3; 3,14; -1,44726e-28; 
99,4; 3,14; -1,30835e-28; 
99,5; 3,14; -1,18277e-28; 
99,6; 3,14; -1,06925e-28; 
99,7; 3,14; -9,66618e-29; 
99,8; 3,14; -8,7384e-29; 
99,9; 3,14; -7,89966e-29; 
100; 3,14; -7,14144e-29; 
