4,69; 6,84507; 1,48766; 31,1924; -20,9011; 
4,7; 6,85995; 1,48786; 30,9834; -20,9063; 
4,71; 6,87483; 1,48806; 30,7743; -20,9115; 
4,72; 6,88971; 1,48826; 30,5651; -20,9167; 
4,73; 6,9046; 1,48846; 30,3559; -20,9218; 
4,74; 6,91948; 1,48865; 30,1467; -20,9268; 
4,75; 6,93437; 1,48885; 29,9374; -20,9318; 
4,76; 6,94926; 1,48905; 29,7281; -20,9368; 
4,77; 6,96415; 1,48925; 29,5187; -20,9417; 
4,78; 6,97904; 1,48945; 29,3092; -20,9466; 
4,79; 6,99394; 1,48965; 29,0997; -20,9514; 
4,8; 7,00884; 1,48985; 28,8902; -20,9562; 
4,81; 7,02374; 1,49005; 28,6806; -20,961; 
4,82; 7,03864; 1,49024; 28,471; -20,9657; 
4,83; 7,05354; 1,49044; 28,2613; -20,9703; 
4,84; 7,06845; 1,49064; 28,0516; -20,975; 
4,85; 7,08335; 1,49084; 27,8418; -20,9795; 
4,86; 7,09826; 1,49104; 27,632; -20,9841; 
4,87; 7,11318; 1,49124; 27,4221; -20,9886; 
4,88; 7,12809; 1,49144; 27,2122; -20,9931; 
4,89; 7,143; 1,49164; 27,0023; -20,9975; 
4,9; 7,15792; 1,49184; 26,7923; -21,0019; 
4,91; 7,17284; 1,49204; 26,5822; -21,0062; 
4,92; 7,18776; 1,49224; 26,3721; -21,0105; 
4,93; 7,20269; 1,49243; 26,162; -21,0148; 
4,94; 7,21761; 1,49263; 25,9518; -21,019; 
4,95; 7,23254; 1,49283; 25,7416; -21,0232; 
4,96; 7,24747; 1,49303; 25,5314; -21,0274; 
4,97; 7,2624; 1,49323; 25,3211; -21,0315; 
4,98; 7,27733; 1,49343; 25,1108; -21,0356; 
4,99; 7,29227; 1,49363; 24,9004; -21,0396; 
5; 7,3072; 1,49383; 24,69; -21,0436; 
5,01; 7,32214; 1,49403; 24,4795; -21,0476; 
5,02; 7,33709; 1,49423; 24,269; -21,0515; 
5,03; 7,35203; 1,49443; 24,0585; -21,0554; 
5,04; 7,36697; 1,49462; 23,8479; -21,0593; 
5,05; 7,38192; 1,49482; 23,6373; -21,0631; 
5,06; 7,39687; 1,49502; 23,4266; -21,0669; 
5,07; 7,41182; 1,49522; 23,216; -21,0707; 
5,08; 7,42677; 1,49542; 23,0052; -21,0744; 
5,09; 7,44173; 1,49562; 22,7945; -21,0781; 
5,1; 7,45669; 1,49582; 22,5837; -21,0818; 
5,11; 7,47165; 1,49602; 22,3728; -21,0854; 
5,12; 7,48661; 1,49622; 22,162; -21,089; 
5,13; 7,50157; 1,49642; 21,951; -21,0926; 
5,14; 7,51654; 1,49662; 21,7401; -21,0961; 
5,15; 7,5315; 1,49682; 21,5291; -21,0996; 
5,16; 7,54647; 1,49701; 21,3181; -21,1031; 
5,17; 7,56144; 1,49721; 21,1071; -21,1066; 
5,18; 7,57642; 1,49741; 20,896; -21,11; 
5,19; 7,59139; 1,49761; 20,6849; -21,1133; 
5,2; 7,60637; 1,49781; 20,4737; -21,1167; 
5,21; 7,62135; 1,49801; 20,2625; -21,12; 
5,22; 7,63633; 1,49821; 20,0513; -21,1233; 
5,23; 7,65131; 1,49841; 19,8401; -21,1266; 
5,24; 7,6663; 1,49861; 19,6288; -21,1298; 
5,25; 7,68128; 1,4988; 19,4175; -21,133; 
5,26; 7,69627; 1,499; 19,2061; -21,1362; 
5,27; 7,71126; 1,4992; 18,9947; -21,1393; 
5,28; 7,72626; 1,4994; 18,7833; -21,1425; 
5,29; 7,74125; 1,4996; 18,5719; -21,1455; 
5,3; 7,75625; 1,4998; 18,3604; -21,1486; 
5,31; 7,77125; 1,5; 18,1489; -21,1516; 
5,32; 7,78625; 1,5002; 17,9374; -21,1546; 
5,33; 7,80125; 1,50039; 17,7258; -21,1576; 
5,34; 7,81626; 1,50059; 17,5142; -21,1606; 
5,35; 7,83126; 1,50079; 17,3026; -21,1635; 
5,36; 7,84627; 1,50099; 17,091; -21,1664; 
5,37; 7,86128; 1,50119; 16,8793; -21,1693; 
5,38; 7,8763; 1,50139; 16,6676; -21,1721; 
5,39; 7,89131; 1,50159; 16,4558; -21,175; 
5,4; 7,90633; 1,50178; 16,2441; -21,1778; 
5,41; 7,92135; 1,50198; 16,0323; -21,1805; 
5,42; 7,93637; 1,50218; 15,8205; -21,1833; 
5,43; 7,95139; 1,50238; 15,6086; -21,186; 
5,44; 7,96642; 1,50258; 15,3968; -21,1887; 
5,45; 7,98144; 1,50278; 15,1849; -21,1914; 
5,46; 7,99647; 1,50297; 14,9729; -21,194; 
5,47; 8,0115; 1,50317; 14,761; -21,1967; 
5,48; 8,02653; 1,50337; 14,549; -21,1993; 
5,49; 8,04157; 1,50357; 14,337; -21,2019; 
5,5; 8,05661; 1,50377; 14,125; -21,2044; 
5,51; 8,07164; 1,50396; 13,9129; -21,207; 
5,52; 8,08669; 1,50416; 13,7008; -21,2095; 
5,53; 8,10173; 1,50436; 13,4887; -21,212; 
5,54; 8,11677; 1,50456; 13,2766; -21,2144; 
5,55; 8,13182; 1,50476; 13,0644; -21,2169; 
5,56; 8,14687; 1,50495; 12,8522; -21,2193; 
5,57; 8,16192; 1,50515; 12,64; -21,2217; 
5,58; 8,17697; 1,50535; 12,4278; -21,2241; 
5,59; 8,19203; 1,50555; 12,2156; -21,2264; 
5,6; 8,20708; 1,50574; 12,0033; -21,2288; 
5,61; 8,22214; 1,50594; 11,791; -21,2311; 
5,62; 8,2372; 1,50614; 11,5787; -21,2334; 
5,63; 8,25226; 1,50634; 11,3663; -21,2357; 
5,64; 8,26733; 1,50653; 11,1539; -21,2379; 
5,65; 8,28239; 1,50673; 10,9416; -21,2402; 
5,66; 8,29746; 1,50693; 10,7291; -21,2424; 
5,67; 8,31253; 1,50712; 10,5167; -21,2446; 
5,68; 8,3276; 1,50732; 10,3042; -21,2467; 
5,69; 8,34268; 1,50752; 10,0918; -21,2489; 
5,7; 8,35775; 1,50772; 9,87927; -21,251; 
5,71; 8,37283; 1,50791; 9,66675; -21,2531; 
5,72; 8,38791; 1,50811; 9,45421; -21,2552; 
5,73; 8,403; 1,50831; 9,24164; -21,2573; 
5,74; 8,41808; 1,5085; 9,02906; -21,2594; 
5,75; 8,43317; 1,5087; 8,81646; -21,2614; 
5,76; 8,44825; 1,5089; 8,60383; -21,2634; 
5,77; 8,46334; 1,50909; 8,39119; -21,2655; 
5,78; 8,47843; 1,50929; 8,17852; -21,2674; 
5,79; 8,49353; 1,50949; 7,96584; -21,2694; 
5,8; 8,50862; 1,50968; 7,75313; -21,2714; 
5,81; 8,52372; 1,50988; 7,54041; -21,2733; 
5,82; 8,53882; 1,51007; 7,32767; -21,2752; 
5,83; 8,55392; 1,51027; 7,11491; -21,2771; 
5,84; 8,56903; 1,51047; 6,90213; -21,279; 
5,85; 8,58413; 1,51066; 6,68933; -21,2809; 
5,86; 8,59924; 1,51086; 6,47651; -21,2827; 
5,87; 8,61435; 1,51106; 6,26367; -21,2845; 
5,88; 8,62946; 1,51125; 6,05082; -21,2864; 
5,89; 8,64458; 1,51145; 5,83795; -21,2882; 
5,9; 8,65969; 1,51164; 5,62506; -21,2899; 
5,91; 8,67481; 1,51184; 5,41215; -21,2917; 
5,92; 8,68993; 1,51203; 5,19922; -21,2935; 
5,93; 8,70505; 1,51223; 4,98628; -21,2952; 
5,94; 8,72017; 1,51242; 4,77332; -21,2969; 
5,95; 8,7353; 1,51262; 4,56034; -21,2986; 
5,96; 8,75042; 1,51282; 4,34735; -21,3003; 
5,97; 8,76555; 1,51301; 4,13433; -21,302; 
5,98; 8,78068; 1,51321; 3,92131; -21,3036; 
5,99; 8,79582; 1,5134; 3,70826; -21,3053; 
6; 8,81095; 1,5136; 3,4952; -21,3069; 
6,01; 8,82609; 1,51379; 3,28212; -21,3085; 
6,02; 8,84123; 1,51399; 3,06903; -21,3101; 
6,03; 8,85637; 1,51418; 2,85592; -21,3117; 
6,04; 8,87151; 1,51437; 2,6428; -21,3133; 
6,05; 8,88666; 1,51457; 2,42966; -21,3148; 
6,06; 8,9018; 1,51476; 2,2165; -21,3164; 
6,07; 8,91695; 1,51496; 2,00333; -21,3179; 
6,08; 8,9321; 1,51515; 1,79014; -21,3194; 
6,09; 8,94726; 1,51535; 1,57694; -21,3209; 
6,1; 8,96241; 1,51554; 1,36372; -21,3224; 
6,11; 8,97757; 1,51574; 1,15049; -21,3239; 
6,12; 8,99272; 1,51593; 0,937247; -21,3253; 
6,13; 9,00788; 1,51612; 0,723986; -21,3268; 
6,14; 9,02305; 1,51632; 0,510711; -21,3282; 
6,15; 9,03821; 1,51651; 0,297422; -21,3296; 
6,16; 9,05338; 1,5167; 0,0841183; -21,331; 
6,17; 9,06855; 1,5169; -0,129199; -21,3324; 
6,18; 9,08372; 1,51709; -0,342531; -21,3338; 
6,19; 9,09889; 1,51729; -0,555876; -21,3352; 
6,2; 9,11406; 1,51748; -0,769234; -21,3366; 
6,21; 9,12924; 1,51767; -0,982607; -21,3379; 
6,22; 9,14441; 1,51787; -1,19599; -21,3392; 
6,23; 9,15959; 1,51806; -1,40939; -21,3406; 
6,24; 9,17478; 1,51825; -1,6228; -21,3419; 
6,25; 9,18996; 1,51845; -1,83623; -21,3432; 
6,26; 9,20514; 1,51864; -2,04967; -21,3445; 
6,27; 9,22033; 1,51883; -2,26312; -21,3457; 
6,28; 9,23552; 1,51902; -2,47658; -21,347; 
6,29; 9,25071; 1,51922; -2,69006; -21,3482; 
6,3; 9,26591; 1,51941; -2,90355; -21,3495; 
6,31; 9,2811; 1,5196; -3,11705; -21,3507; 
6,32; 9,2963; 1,51979; -3,33056; -21,3519; 
6,33; 9,3115; 1,51999; -3,54409; -21,3531; 
6,34; 9,3267; 1,52018; -3,75762; -21,3543; 
6,35; 9,3419; 1,52037; -3,97117; -21,3555; 
6,36; 9,3571; 1,52056; -4,18473; -21,3567; 
6,37; 9,37231; 1,52075; -4,39831; -21,3579; 
6,38; 9,38752; 1,52095; -4,61189; -21,359; 
6,39; 9,40273; 1,52114; -4,82549; -21,3602; 
6,4; 9,41794; 1,52133; -5,03909; -21,3613; 
6,41; 9,43316; 1,52152; -5,25271; -21,3624; 
6,42; 9,44837; 1,52171; -5,46634; -21,3635; 
6,43; 9,46359; 1,52191; -5,67998; -21,3646; 
6,44; 9,47881; 1,5221; -5,89363; -21,3657; 
6,45; 9,49403; 1,52229; -6,1073; -21,3668; 
6,46; 9,50926; 1,52248; -6,32097; -21,3679; 
6,47; 9,52448; 1,52267; -6,53465; -21,3689; 
6,48; 9,53971; 1,52286; -6,74835; -21,37; 
6,49; 9,55494; 1,52305; -6,96205; -21,371; 
6,5; 9,57017; 1,52324; -7,17577; -21,3721; 
6,51; 9,5854; 1,52343; -7,3895; -21,3731; 
6,52; 9,60064; 1,52362; -7,60323; -21,3741; 
6,53; 9,61588; 1,52381; -7,81698; -21,3751; 
6,54; 9,63112; 1,52401; -8,03073; -21,3761; 
6,55; 9,64636; 1,5242; -8,2445; -21,3771; 
6,56; 9,6616; 1,52439; -8,45828; -21,3781; 
6,57; 9,67684; 1,52458; -8,67206; -21,3791; 
6,58; 9,69209; 1,52477; -8,88586; -21,38; 
6,59; 9,70734; 1,52496; -9,09966; -21,381; 
6,6; 9,72259; 1,52515; -9,31348; -21,3819; 
6,61; 9,73784; 1,52534; -9,5273; -21,3829; 
6,62; 9,7531; 1,52553; -9,74113; -21,3838; 
6,63; 9,76835; 1,52572; -9,95498; -21,3847; 
6,64; 9,78361; 1,52591; -10,1688; -21,3856; 
6,65; 9,79887; 1,52609; -10,3827; -21,3865; 
6,66; 9,81413; 1,52628; -10,5966; -21,3874; 
6,67; 9,8294; 1,52647; -10,8104; -21,3883; 
6,68; 9,84466; 1,52666; -11,0243; -21,3892; 
6,69; 9,85993; 1,52685; -11,2382; -21,39; 
6,7; 9,8752; 1,52704; -11,4521; -21,3909; 
6,71; 9,89047; 1,52723; -11,666; -21,3918; 
6,72; 9,90574; 1,52742; -11,88; -21,3926; 
6,73; 9,92102; 1,52761; -12,0939; -21,3934; 
6,74; 9,9363; 1,5278; -12,3078; -21,3943; 
6,75; 9,95158; 1,52798; -12,5218; -21,3951; 
6,76; 9,96686; 1,52817; -12,7357; -21,3959; 
6,77; 9,98214; 1,52836; -12,9497; -21,3967; 
6,78; 9,99742; 1,52855; -13,1637; -21,3975; 
6,79; 10,0127; 1,52874; -13,3776; -21,3983; 
6,8; 10,028; 1,52893; -13,5916; -21,3991; 
6,81; 10,0433; 1,52911; -13,8056; -21,3999; 
6,82; 10,0586; 1,5293; -14,0196; -21,4007; 
6,83; 10,0739; 1,52949; -14,2336; -21,4014; 
6,84; 10,0892; 1,52968; -14,4477; -21,4022; 
6,85; 10,1045; 1,52986; -14,6617; -21,4029; 
6,86; 10,1198; 1,53005; -14,8757; -21,4037; 
6,87; 10,1351; 1,53024; -15,0898; -21,4044; 
6,88; 10,1504; 1,53043; -15,3038; -21,4052; 
6,89; 10,1657; 1,53061; -15,5179; -21,4059; 
6,9; 10,181; 1,5308; -15,7319; -21,4066; 
6,91; 10,1963; 1,53099; -15,946; -21,4073; 
6,92; 10,2116; 1,53117; -16,1601; -21,408; 
6,93; 10,2269; 1,53136; -16,3742; -21,4087; 
6,94; 10,2422; 1,53155; -16,5882; -21,4094; 
6,95; 10,2575; 1,53173; -16,8023; -21,4101; 
6,96; 10,2729; 1,53192; -17,0164; -21,4108; 
6,97; 10,2882; 1,53211; -17,2306; -21,4115; 
6,98; 10,3035; 1,53229; -17,4447; -21,4121; 
6,99; 10,3188; 1,53248; -17,6588; -21,4128; 
7; 10,3342; 1,53267; -17,8729; -21,4135; 
